date,temperature,humidity,season,time_of_day,num_people,num_children,appliance_count,weekend,energy_kWh
2025-10-16 12:00:00,27.0,46.7,Fall,Afternoon,1,0,6,0,0.91
2025-10-16 16:00:00,17.8,60.1,Fall,Afternoon,5,0,13,0,1.72
2025-10-16 20:00:00,16.0,54.0,Fall,Evening,4,2,15,0,3.51
2025-10-17 00:00:00,12.4,58.6,Fall,Night,2,1,9,0,0.83
2025-10-17 04:00:00,6.5,64.7,Fall,Night,2,1,9,0,1.17
2025-10-17 08:00:00,12.5,50.3,Fall,Morning,3,0,9,0,1.87
2025-10-17 12:00:00,25.5,49.2,Fall,Afternoon,4,1,15,0,2.36
2025-10-17 16:00:00,19.9,60.2,Fall,Afternoon,1,0,6,0,0.65
2025-10-17 20:00:00,18.0,48.5,Fall,Evening,7,4,16,0,4.88
2025-10-18 00:00:00,8.6,54.5,Fall,Night,1,0,7,1,0.95
2025-10-18 04:00:00,8.8,48.9,Fall,Night,8,4,20,1,3.32
2025-10-18 08:00:00,20.4,60.2,Fall,Morning,6,4,15,1,4.47
2025-10-18 12:00:00,20.0,50.6,Fall,Afternoon,9,4,20,1,3.23
2025-10-18 16:00:00,17.9,55.9,Fall,Afternoon,7,3,17,1,2.58
2025-10-18 20:00:00,12.9,59.0,Fall,Evening,7,2,20,1,7.63
2025-10-19 00:00:00,8.0,53.1,Fall,Night,6,3,14,1,2.44
2025-10-19 04:00:00,13.4,46.0,Fall,Night,4,0,13,1,1.43
2025-10-19 08:00:00,17.3,53.2,Fall,Morning,3,1,12,1,2.21
2025-10-19 12:00:00,15.5,53.7,Fall,Afternoon,4,2,11,1,1.84
2025-10-19 16:00:00,20.4,53.1,Fall,Afternoon,5,4,17,1,2.71
2025-10-19 20:00:00,14.8,54.8,Fall,Evening,6,1,19,1,5.21
2025-10-20 00:00:00,11.1,53.7,Fall,Night,8,3,20,0,2.23
2025-10-20 04:00:00,9.9,53.8,Fall,Night,6,4,15,0,1.92
2025-10-20 08:00:00,18.3,55.5,Fall,Morning,6,1,15,0,2.83
2025-10-20 12:00:00,19.3,49.6,Fall,Afternoon,6,2,20,0,2.17
2025-10-20 16:00:00,21.9,52.5,Fall,Afternoon,3,0,10,0,1.27
2025-10-20 20:00:00,12.6,52.9,Fall,Evening,2,1,8,0,2.12
2025-10-21 00:00:00,8.6,58.4,Fall,Night,6,3,20,0,2.49
2025-10-21 04:00:00,18.5,59.5,Fall,Night,4,2,15,0,1.19
2025-10-21 08:00:00,20.4,59.1,Fall,Morning,5,3,13,0,3.13
2025-10-21 12:00:00,19.3,60.1,Fall,Afternoon,8,4,20,0,2.63
2025-10-21 16:00:00,23.7,50.7,Fall,Afternoon,9,4,20,0,3.39
2025-10-21 20:00:00,18.6,52.7,Fall,Evening,1,0,7,0,1.18
2025-10-22 00:00:00,10.0,50.2,Fall,Night,8,3,20,0,2.46
2025-10-22 04:00:00,7.5,55.6,Fall,Night,7,3,17,0,2.46
2025-10-22 08:00:00,17.0,52.9,Fall,Morning,6,4,20,0,4.83
2025-10-22 12:00:00,19.0,50.7,Fall,Afternoon,4,2,15,0,1.67
2025-10-22 16:00:00,18.9,50.7,Fall,Afternoon,2,0,10,0,1.14
2025-10-22 20:00:00,17.2,45.9,Fall,Evening,4,3,12,0,3.15
2025-10-23 00:00:00,6.5,50.9,Fall,Night,4,2,11,0,1.67
2025-10-23 04:00:00,10.0,56.7,Fall,Night,7,2,20,0,2.34
2025-10-23 08:00:00,11.3,56.5,Fall,Morning,2,1,10,0,2.26
2025-10-23 12:00:00,16.0,57.1,Fall,Afternoon,3,0,9,0,1.1
2025-10-23 16:00:00,17.6,52.9,Fall,Afternoon,7,3,20,0,2.46
2025-10-23 20:00:00,16.1,54.7,Fall,Evening,7,3,17,0,5.04
2025-10-24 00:00:00,9.5,62.9,Fall,Night,7,2,20,0,2.35
2025-10-24 04:00:00,5.7,57.5,Fall,Night,6,4,15,0,2.38
2025-10-24 08:00:00,16.4,51.4,Fall,Morning,3,2,9,0,1.89
2025-10-24 12:00:00,23.1,46.6,Fall,Afternoon,3,1,13,0,1.76
2025-10-24 16:00:00,20.1,57.5,Fall,Afternoon,6,1,20,0,2.57
2025-10-24 20:00:00,20.4,44.9,Fall,Evening,8,4,17,0,5.45
2025-10-25 00:00:00,16.1,50.5,Fall,Night,1,0,7,1,0.57
2025-10-25 04:00:00,10.4,58.5,Fall,Night,6,1,17,1,2.43
2025-10-25 08:00:00,16.9,44.9,Fall,Morning,8,4,17,1,5.01
2025-10-25 12:00:00,18.8,50.8,Fall,Afternoon,6,1,16,1,2.21
2025-10-25 16:00:00,21.8,53.6,Fall,Afternoon,3,2,10,1,1.55
2025-10-25 20:00:00,14.7,53.2,Fall,Evening,3,2,11,1,3.61
2025-10-26 00:00:00,8.5,52.0,Fall,Night,5,1,14,1,2.28
2025-10-26 04:00:00,14.7,52.1,Fall,Night,4,3,16,1,1.52
2025-10-26 08:00:00,16.0,58.8,Fall,Morning,4,2,11,1,2.54
2025-10-26 12:00:00,17.2,63.5,Fall,Afternoon,1,0,7,1,0.86
2025-10-26 16:00:00,19.3,54.4,Fall,Afternoon,4,3,12,1,1.87
2025-10-26 20:00:00,13.0,45.7,Fall,Evening,1,0,7,1,1.75
2025-10-27 00:00:00,7.0,60.3,Fall,Night,5,3,13,0,1.86
2025-10-27 04:00:00,9.8,54.6,Fall,Night,6,4,18,0,2.05
2025-10-27 08:00:00,16.1,49.2,Fall,Morning,7,2,20,0,4.03
2025-10-27 12:00:00,19.7,49.6,Fall,Afternoon,6,1,15,0,2.05
2025-10-27 16:00:00,18.0,50.3,Fall,Afternoon,2,1,10,0,1.08
2025-10-27 20:00:00,19.5,46.6,Fall,Evening,3,1,11,0,2.37
2025-10-28 00:00:00,3.1,58.3,Fall,Night,8,3,20,0,3.73
2025-10-28 04:00:00,11.5,65.2,Fall,Night,4,3,16,0,1.6
2025-10-28 08:00:00,14.6,49.6,Fall,Morning,4,0,11,0,2.12
2025-10-28 12:00:00,16.7,63.5,Fall,Afternoon,3,1,9,0,1.07
2025-10-28 16:00:00,20.1,54.5,Fall,Afternoon,3,0,13,0,1.55
2025-10-28 20:00:00,14.3,54.7,Fall,Evening,5,1,14,0,3.73
2025-10-29 00:00:00,13.2,53.9,Fall,Night,1,0,7,0,0.63
2025-10-29 04:00:00,13.8,51.3,Fall,Night,1,0,6,0,0.46
2025-10-29 08:00:00,20.7,54.7,Fall,Morning,5,4,13,0,3.27
2025-10-29 12:00:00,19.0,56.4,Fall,Afternoon,4,0,14,0,1.55
2025-10-29 16:00:00,22.5,40.6,Fall,Afternoon,5,1,14,0,1.93
2025-10-29 20:00:00,11.5,68.8,Fall,Evening,4,2,15,0,4.56
2025-10-30 00:00:00,11.6,47.0,Fall,Night,3,1,11,0,1.0
2025-10-30 04:00:00,10.5,53.8,Fall,Night,5,0,19,0,2.08
2025-10-30 08:00:00,16.8,41.7,Fall,Morning,3,2,9,0,1.82
2025-10-30 12:00:00,22.3,51.5,Fall,Afternoon,6,2,17,0,2.43
2025-10-30 16:00:00,17.6,51.9,Fall,Afternoon,8,4,20,0,2.42
2025-10-30 20:00:00,17.0,51.8,Fall,Evening,3,0,13,0,2.42
2025-10-31 00:00:00,10.2,58.0,Fall,Night,7,2,20,0,2.57
2025-10-31 04:00:00,8.9,55.6,Fall,Night,4,2,15,0,1.72
2025-10-31 08:00:00,15.0,57.7,Fall,Morning,7,2,20,0,4.13
2025-10-31 12:00:00,14.2,49.0,Fall,Afternoon,3,2,11,0,1.28
2025-10-31 16:00:00,21.4,53.5,Fall,Afternoon,5,1,12,0,1.81
2025-10-31 20:00:00,14.8,51.9,Fall,Evening,7,3,19,0,5.29
2025-11-01 00:00:00,9.9,54.7,Fall,Night,3,1,13,1,1.69
2025-11-01 04:00:00,10.2,57.8,Fall,Night,3,2,12,1,1.71
2025-11-01 08:00:00,19.9,51.0,Fall,Morning,3,0,13,1,2.47
2025-11-01 12:00:00,25.2,51.4,Fall,Afternoon,5,1,14,1,2.89
2025-11-01 16:00:00,25.0,46.2,Fall,Afternoon,4,2,15,1,2.76
2025-11-01 20:00:00,14.7,60.6,Fall,Evening,5,3,13,1,4.78
2025-11-02 00:00:00,6.6,61.2,Fall,Night,7,2,20,1,3.45
2025-11-02 04:00:00,10.5,56.8,Fall,Night,8,3,20,1,2.92
2025-11-02 08:00:00,15.9,53.5,Fall,Morning,7,4,20,1,5.07
2025-11-02 12:00:00,20.8,52.7,Fall,Afternoon,5,3,17,1,2.65
2025-11-02 16:00:00,19.5,59.0,Fall,Afternoon,3,1,11,1,1.6
2025-11-02 20:00:00,11.9,59.2,Fall,Evening,7,2,20,1,8.55
2025-11-03 00:00:00,8.0,62.6,Fall,Night,6,3,16,0,2.16
2025-11-03 04:00:00,9.5,55.0,Fall,Night,3,2,10,0,1.18
2025-11-03 08:00:00,16.6,56.9,Fall,Morning,3,0,13,0,2.02
2025-11-03 12:00:00,21.5,59.0,Fall,Afternoon,6,3,20,0,2.7
2025-11-03 16:00:00,22.9,48.0,Fall,Afternoon,8,4,18,0,2.67
2025-11-03 20:00:00,15.9,49.8,Fall,Evening,6,3,16,0,4.74
2025-11-04 00:00:00,3.7,59.8,Fall,Night,7,4,20,0,3.22
2025-11-04 04:00:00,4.7,51.9,Fall,Night,4,0,16,0,2.41
2025-11-04 08:00:00,14.6,46.0,Fall,Morning,7,2,20,0,4.19
2025-11-04 12:00:00,19.1,59.6,Fall,Afternoon,3,2,9,0,1.09
2025-11-04 16:00:00,24.4,58.9,Fall,Afternoon,3,2,11,0,1.63
2025-11-04 20:00:00,15.2,49.0,Fall,Evening,3,1,9,0,2.14
2025-11-05 00:00:00,6.5,50.4,Fall,Night,4,0,12,0,1.7
2025-11-05 04:00:00,12.6,52.5,Fall,Night,7,2,20,0,2.06
2025-11-05 08:00:00,14.9,61.3,Fall,Morning,4,2,15,0,3.01
2025-11-05 12:00:00,17.4,52.2,Fall,Afternoon,7,4,16,0,2.18
2025-11-05 16:00:00,14.1,55.8,Fall,Afternoon,4,0,16,0,2.03
2025-11-05 20:00:00,15.3,56.5,Fall,Evening,4,3,12,0,3.48
2025-11-06 00:00:00,11.1,57.0,Fall,Night,6,4,20,0,2.03
2025-11-06 04:00:00,7.1,64.8,Fall,Night,6,1,20,0,2.92
2025-11-06 08:00:00,17.2,50.7,Fall,Morning,3,1,12,0,2.05
2025-11-06 12:00:00,21.7,52.5,Fall,Afternoon,2,1,9,0,1.09
2025-11-06 16:00:00,18.2,55.2,Fall,Afternoon,5,0,18,0,2.25
2025-11-06 20:00:00,15.0,54.7,Fall,Evening,6,1,15,0,3.92
2025-11-07 00:00:00,11.8,49.9,Fall,Night,7,2,20,0,2.04
2025-11-07 04:00:00,10.2,49.1,Fall,Night,5,1,18,0,1.97
2025-11-07 08:00:00,12.9,48.2,Fall,Morning,6,4,18,0,4.68
2025-11-07 12:00:00,19.9,57.2,Fall,Afternoon,5,2,13,0,1.61
2025-11-07 16:00:00,21.4,49.0,Fall,Afternoon,3,2,10,0,1.39
2025-11-07 20:00:00,8.9,59.2,Fall,Evening,6,1,15,0,5.13
2025-11-08 00:00:00,7.4,57.7,Fall,Night,5,0,13,1,2.04
2025-11-08 04:00:00,13.2,50.7,Fall,Night,7,3,20,1,2.43
2025-11-08 08:00:00,18.6,49.2,Fall,Morning,4,3,13,1,3.48
2025-11-08 12:00:00,23.1,53.2,Fall,Afternoon,4,2,11,1,2.11
2025-11-08 16:00:00,22.1,53.3,Fall,Afternoon,8,4,18,1,3.65
2025-11-08 20:00:00,15.4,57.3,Fall,Evening,3,1,11,1,3.37
2025-11-09 00:00:00,7.9,54.8,Fall,Night,7,2,16,1,2.6
2025-11-09 04:00:00,10.6,52.1,Fall,Night,4,1,15,1,1.89
2025-11-09 08:00:00,9.0,57.3,Fall,Morning,4,0,16,1,4.08
2025-11-09 12:00:00,22.9,59.7,Fall,Afternoon,9,4,20,1,3.59
2025-11-09 16:00:00,16.4,45.2,Fall,Afternoon,3,1,11,1,1.66
2025-11-09 20:00:00,13.4,51.5,Fall,Evening,5,4,17,1,6.73
2025-11-10 00:00:00,13.2,58.5,Fall,Night,7,3,17,0,1.87
2025-11-10 04:00:00,4.3,59.3,Fall,Night,6,4,18,0,2.77
2025-11-10 08:00:00,11.4,59.1,Fall,Morning,4,0,11,0,2.34
2025-11-10 12:00:00,20.8,51.1,Fall,Afternoon,6,3,20,0,2.63
2025-11-10 16:00:00,20.1,45.4,Fall,Afternoon,7,2,20,0,2.72
2025-11-10 20:00:00,14.8,63.4,Fall,Evening,3,2,13,0,2.95
2025-11-11 00:00:00,10.3,61.8,Fall,Night,5,1,12,0,1.44
2025-11-11 04:00:00,15.1,54.9,Fall,Night,5,3,17,0,1.48
2025-11-11 08:00:00,16.9,50.2,Fall,Morning,3,1,11,0,1.96
2025-11-11 12:00:00,19.7,51.1,Fall,Afternoon,6,2,20,0,2.56
2025-11-11 16:00:00,22.9,53.8,Fall,Afternoon,4,2,13,0,1.85
2025-11-11 20:00:00,14.1,54.0,Fall,Evening,4,2,11,0,2.92
2025-11-12 00:00:00,16.1,54.6,Fall,Night,5,1,14,0,1.08
2025-11-12 04:00:00,3.9,66.4,Fall,Night,5,0,17,0,2.7
2025-11-12 08:00:00,19.4,58.3,Fall,Morning,7,2,20,0,3.96
2025-11-12 12:00:00,21.7,47.1,Fall,Afternoon,3,1,11,0,1.38
2025-11-12 16:00:00,19.2,54.1,Fall,Afternoon,5,2,18,0,2.22
2025-11-12 20:00:00,15.2,52.3,Fall,Evening,6,1,19,0,4.24
2025-11-13 00:00:00,11.5,57.6,Fall,Night,6,4,18,0,1.86
2025-11-13 04:00:00,13.8,55.0,Fall,Night,3,0,13,0,1.19
2025-11-13 08:00:00,14.9,69.9,Fall,Morning,4,1,15,0,2.68
2025-11-13 12:00:00,16.7,56.6,Fall,Afternoon,8,4,20,0,2.64
2025-11-13 16:00:00,23.4,51.8,Fall,Afternoon,3,0,9,0,1.35
2025-11-13 20:00:00,19.8,62.8,Fall,Evening,8,4,20,0,6.23
2025-11-14 00:00:00,5.0,59.0,Fall,Night,3,2,13,0,1.94
2025-11-14 04:00:00,16.9,46.8,Fall,Night,7,2,20,0,1.69
2025-11-14 08:00:00,11.9,55.3,Fall,Morning,8,4,20,0,5.7
2025-11-14 12:00:00,16.9,57.5,Fall,Afternoon,8,3,20,0,2.42
2025-11-14 16:00:00,17.2,56.7,Fall,Afternoon,7,3,17,0,2.22
2025-11-14 20:00:00,15.0,60.0,Fall,Evening,7,3,18,0,5.13
2025-11-15 00:00:00,5.7,58.6,Fall,Night,3,1,12,1,2.11
2025-11-15 04:00:00,7.5,57.7,Fall,Night,2,1,8,1,1.23
2025-11-15 08:00:00,12.9,48.6,Fall,Morning,4,2,12,1,3.1
2025-11-15 12:00:00,20.6,61.0,Fall,Afternoon,7,2,16,1,2.94
2025-11-15 16:00:00,20.8,51.7,Fall,Afternoon,6,3,19,1,2.89
2025-11-15 20:00:00,18.7,49.0,Fall,Evening,3,1,12,1,2.98
2025-11-16 00:00:00,13.7,68.5,Fall,Night,3,2,9,1,1.04
2025-11-16 04:00:00,13.6,63.8,Fall,Night,2,1,8,1,0.85
2025-11-16 08:00:00,14.2,53.0,Fall,Morning,7,4,16,1,5.58
2025-11-16 12:00:00,15.3,45.5,Fall,Afternoon,3,0,9,1,1.34
2025-11-16 16:00:00,13.5,51.9,Fall,Afternoon,2,0,8,1,1.36
2025-11-16 20:00:00,18.1,62.0,Fall,Evening,7,3,19,1,6.29
2025-11-17 00:00:00,13.6,56.3,Fall,Night,7,3,18,0,1.71
2025-11-17 04:00:00,9.6,49.9,Fall,Night,6,2,17,0,2.07
2025-11-17 08:00:00,10.7,60.2,Fall,Morning,5,0,13,0,3.2
2025-11-17 12:00:00,16.8,53.4,Fall,Afternoon,6,2,20,0,2.46
2025-11-17 16:00:00,20.2,50.2,Fall,Afternoon,6,1,17,0,2.22
2025-11-17 20:00:00,15.5,52.0,Fall,Evening,4,1,11,0,2.75
2025-11-18 00:00:00,14.2,61.8,Fall,Night,6,1,16,0,1.57
2025-11-18 04:00:00,9.2,59.5,Fall,Night,6,2,17,0,2.04
2025-11-18 08:00:00,14.3,47.8,Fall,Morning,7,4,16,0,4.46
2025-11-18 12:00:00,23.6,54.3,Fall,Afternoon,6,2,20,0,3.09
2025-11-18 16:00:00,13.8,55.9,Fall,Afternoon,1,0,7,0,0.85
2025-11-18 20:00:00,16.0,52.6,Fall,Evening,9,4,20,0,6.22
2025-11-19 00:00:00,9.3,54.9,Fall,Night,3,1,9,0,1.1
2025-11-19 04:00:00,11.4,51.8,Fall,Night,8,3,17,0,1.97
2025-11-19 08:00:00,16.5,51.2,Fall,Morning,3,2,11,0,2.15
2025-11-19 12:00:00,18.8,55.3,Fall,Afternoon,8,4,20,0,2.73
2025-11-19 16:00:00,19.2,52.4,Fall,Afternoon,4,2,12,0,1.53
2025-11-19 20:00:00,8.1,59.8,Fall,Evening,6,1,20,0,6.68
2025-11-20 00:00:00,12.3,51.9,Fall,Night,4,0,12,0,1.24
2025-11-20 04:00:00,12.1,59.4,Fall,Night,3,0,13,0,1.08
2025-11-20 08:00:00,19.2,60.3,Fall,Morning,5,0,18,0,2.82
2025-11-20 12:00:00,17.5,54.2,Fall,Afternoon,6,2,20,0,2.47
2025-11-20 16:00:00,23.4,55.1,Fall,Afternoon,6,3,14,0,2.29
2025-11-20 20:00:00,11.8,58.8,Fall,Evening,6,1,15,0,4.56
2025-11-21 00:00:00,2.6,56.2,Fall,Night,6,4,19,0,3.66
2025-11-21 04:00:00,9.1,59.6,Fall,Night,7,2,20,0,2.27
2025-11-21 08:00:00,13.3,44.2,Fall,Morning,6,4,16,0,4.12
2025-11-21 12:00:00,16.0,41.4,Fall,Afternoon,6,1,20,0,2.54
2025-11-21 16:00:00,22.5,51.1,Fall,Afternoon,6,2,20,0,2.9
2025-11-21 20:00:00,18.6,57.1,Fall,Evening,5,4,13,0,4.0
2025-11-22 00:00:00,10.9,55.8,Fall,Night,3,0,9,1,1.16
2025-11-22 04:00:00,11.1,59.9,Fall,Night,1,0,7,1,0.75
2025-11-22 08:00:00,15.2,48.9,Fall,Morning,6,2,17,1,4.13
2025-11-22 12:00:00,16.2,59.1,Fall,Afternoon,6,3,14,1,2.3
2025-11-22 16:00:00,21.6,61.2,Fall,Afternoon,6,1,20,1,3.03
2025-11-22 20:00:00,10.4,52.9,Fall,Evening,5,4,13,1,6.8
2025-11-23 00:00:00,7.0,61.2,Fall,Night,4,2,15,1,2.36
2025-11-23 04:00:00,7.8,57.3,Fall,Night,8,3,18,1,2.99
2025-11-23 08:00:00,16.6,56.7,Fall,Morning,5,0,15,1,2.87
2025-11-23 12:00:00,18.5,62.1,Fall,Afternoon,8,4,17,1,2.51
2025-11-23 16:00:00,22.7,54.3,Fall,Afternoon,3,0,10,1,1.62
2025-11-23 20:00:00,17.4,58.1,Fall,Evening,3,2,11,1,2.97
2025-11-24 00:00:00,9.2,50.4,Fall,Night,6,4,16,0,2.05
2025-11-24 04:00:00,11.9,59.6,Fall,Night,9,4,20,0,2.26
2025-11-24 08:00:00,13.8,63.4,Fall,Morning,5,2,13,0,2.91
2025-11-24 12:00:00,21.0,48.6,Fall,Afternoon,6,4,20,0,2.43
2025-11-24 16:00:00,21.8,51.3,Fall,Afternoon,7,2,20,0,2.76
2025-11-24 20:00:00,18.3,57.4,Fall,Evening,1,0,7,0,1.08
2025-11-25 00:00:00,10.0,58.7,Fall,Night,4,2,15,0,1.63
2025-11-25 04:00:00,16.3,47.8,Fall,Night,6,2,17,0,1.52
2025-11-25 08:00:00,16.3,55.4,Fall,Morning,5,0,17,0,2.73
2025-11-25 12:00:00,21.4,51.4,Fall,Afternoon,3,1,13,0,1.63
2025-11-25 16:00:00,18.1,49.2,Fall,Afternoon,4,0,15,0,1.71
2025-11-25 20:00:00,13.1,62.4,Fall,Evening,7,2,20,0,5.5
2025-11-26 00:00:00,10.3,56.4,Fall,Night,6,1,16,0,2.05
2025-11-26 04:00:00,9.6,61.5,Fall,Night,5,0,13,0,1.57
2025-11-26 08:00:00,15.8,48.9,Fall,Morning,3,1,12,0,2.11
2025-11-26 12:00:00,22.4,55.7,Fall,Afternoon,6,2,16,0,2.27
2025-11-26 16:00:00,19.2,59.0,Fall,Afternoon,7,2,20,0,2.64
2025-11-26 20:00:00,21.0,52.0,Fall,Evening,3,0,9,0,1.85
2025-11-27 00:00:00,7.8,54.7,Fall,Night,3,0,10,0,1.37
2025-11-27 04:00:00,12.8,49.2,Fall,Night,2,0,9,0,0.81
2025-11-27 08:00:00,14.3,50.9,Fall,Morning,6,1,15,0,3.08
2025-11-27 12:00:00,10.9,54.0,Fall,Afternoon,8,3,20,0,3.37
2025-11-27 16:00:00,18.4,49.1,Fall,Afternoon,5,0,13,0,1.78
2025-11-27 20:00:00,12.2,52.0,Fall,Evening,7,4,17,0,5.93
2025-11-28 00:00:00,8.8,57.6,Fall,Night,3,0,9,0,1.09
2025-11-28 04:00:00,11.0,57.6,Fall,Night,4,2,15,0,1.46
2025-11-28 08:00:00,16.2,60.1,Fall,Morning,7,3,19,0,3.87
2025-11-28 12:00:00,16.6,50.7,Fall,Afternoon,3,0,9,0,1.19
2025-11-28 16:00:00,18.1,54.2,Fall,Afternoon,7,2,20,0,2.43
2025-11-28 20:00:00,17.1,52.3,Fall,Evening,8,3,19,0,5.04
2025-11-29 00:00:00,8.9,54.4,Fall,Night,3,1,13,1,1.85
2025-11-29 04:00:00,4.2,56.7,Fall,Night,3,0,13,1,2.29
2025-11-29 08:00:00,15.5,53.9,Fall,Morning,5,4,13,1,3.79
2025-11-29 12:00:00,22.9,53.9,Fall,Afternoon,6,4,20,1,3.52
2025-11-29 16:00:00,20.5,51.7,Fall,Afternoon,4,3,13,1,1.94
2025-11-29 20:00:00,15.5,61.0,Fall,Evening,7,3,18,1,6.0
2025-11-30 00:00:00,13.4,47.0,Fall,Night,6,4,19,1,2.23
2025-11-30 04:00:00,12.9,60.9,Fall,Night,6,4,20,1,2.29
2025-11-30 08:00:00,14.0,53.5,Fall,Morning,6,1,15,1,4.0
2025-11-30 12:00:00,19.1,52.8,Fall,Afternoon,7,3,20,1,2.93
2025-11-30 16:00:00,20.2,53.4,Fall,Afternoon,3,2,9,1,1.45
2025-11-30 20:00:00,14.7,58.6,Fall,Evening,5,0,13,1,3.62
2025-12-01 00:00:00,4.1,35.9,Winter,Night,4,2,15,0,3.66
2025-12-01 04:00:00,0.3,38.1,Winter,Night,7,2,20,0,6.37
2025-12-01 08:00:00,3.5,43.0,Winter,Morning,6,4,20,0,14.64
2025-12-01 12:00:00,1.7,32.5,Winter,Afternoon,7,2,20,0,8.49
2025-12-01 16:00:00,5.6,39.6,Winter,Afternoon,7,4,20,0,6.95
2025-12-01 20:00:00,1.1,37.2,Winter,Evening,6,1,15,0,12.31
2025-12-02 00:00:00,0.3,36.4,Winter,Night,6,2,20,0,5.57
2025-12-02 04:00:00,-4.0,34.5,Winter,Night,4,0,16,0,6.05
2025-12-02 08:00:00,6.8,43.3,Winter,Morning,7,4,20,0,11.44
2025-12-02 12:00:00,14.2,38.0,Winter,Afternoon,4,2,15,0,3.08
2025-12-02 16:00:00,10.6,35.0,Winter,Afternoon,4,0,16,0,3.93
2025-12-02 20:00:00,2.0,40.1,Winter,Evening,6,4,18,0,17.35
2025-12-03 00:00:00,0.6,35.9,Winter,Night,7,4,20,0,5.91
2025-12-03 04:00:00,6.1,37.0,Winter,Night,7,2,20,0,4.4
2025-12-03 08:00:00,9.7,37.6,Winter,Morning,8,3,17,0,8.34
2025-12-03 12:00:00,3.8,40.7,Winter,Afternoon,3,0,13,0,4.48
2025-12-03 16:00:00,3.7,42.4,Winter,Afternoon,6,2,20,0,6.88
2025-12-03 20:00:00,-0.1,32.5,Winter,Evening,3,1,10,0,8.48
2025-12-04 00:00:00,-3.6,44.6,Winter,Night,2,1,9,0,2.95
2025-12-04 04:00:00,2.1,32.2,Winter,Night,5,0,13,0,3.5
2025-12-04 08:00:00,3.3,42.7,Winter,Morning,4,0,14,0,6.44
2025-12-04 12:00:00,8.1,38.0,Winter,Afternoon,6,2,20,0,5.65
2025-12-04 16:00:00,12.1,43.3,Winter,Afternoon,2,0,10,0,2.08
2025-12-04 20:00:00,6.6,36.2,Winter,Evening,7,3,20,0,13.62
2025-12-05 00:00:00,-3.4,46.4,Winter,Night,3,1,9,0,3.3
2025-12-05 04:00:00,3.4,34.6,Winter,Night,7,4,20,0,5.22
2025-12-05 08:00:00,6.5,40.1,Winter,Morning,3,0,13,0,5.14
2025-12-05 12:00:00,10.5,30.0,Winter,Afternoon,1,0,7,0,1.45
2025-12-05 16:00:00,6.5,44.0,Winter,Afternoon,3,2,13,0,3.71
2025-12-05 20:00:00,4.4,48.8,Winter,Evening,7,3,20,0,14.68
2025-12-06 00:00:00,-4.1,39.2,Winter,Night,5,0,13,1,5.91
2025-12-06 04:00:00,1.8,41.6,Winter,Night,6,2,20,1,6.67
2025-12-06 08:00:00,2.0,43.1,Winter,Morning,4,1,14,1,9.16
2025-12-06 12:00:00,6.8,31.7,Winter,Afternoon,8,3,20,1,7.73
2025-12-06 16:00:00,6.9,35.7,Winter,Afternoon,7,3,20,1,7.59
2025-12-06 20:00:00,10.4,34.3,Winter,Evening,7,4,20,1,14.89
2025-12-07 00:00:00,-1.6,54.0,Winter,Night,5,1,14,1,5.19
2025-12-07 04:00:00,3.5,45.7,Winter,Night,5,0,18,1,5.8
2025-12-07 08:00:00,4.9,38.9,Winter,Morning,3,2,9,1,6.28
2025-12-07 12:00:00,7.6,43.1,Winter,Afternoon,8,3,18,1,6.84
2025-12-07 16:00:00,5.4,40.9,Winter,Afternoon,5,1,12,1,4.95
2025-12-07 20:00:00,3.1,43.5,Winter,Evening,7,2,16,1,16.24
2025-12-08 00:00:00,-1.2,36.6,Winter,Night,7,2,20,0,6.68
2025-12-08 04:00:00,2.3,47.7,Winter,Night,6,3,14,0,3.83
2025-12-08 08:00:00,3.6,36.6,Winter,Morning,7,2,20,0,11.53
2025-12-08 12:00:00,8.7,35.3,Winter,Afternoon,5,3,13,0,3.63
2025-12-08 16:00:00,5.9,42.7,Winter,Afternoon,8,4,20,0,7.0
2025-12-08 20:00:00,1.4,42.8,Winter,Evening,6,3,16,0,15.18
2025-12-09 00:00:00,-4.6,43.0,Winter,Night,4,0,12,0,5.01
2025-12-09 04:00:00,2.5,44.9,Winter,Night,8,3,20,0,4.98
2025-12-09 08:00:00,3.4,34.7,Winter,Morning,9,4,20,0,14.93
2025-12-09 12:00:00,6.7,48.7,Winter,Afternoon,6,3,14,0,4.62
2025-12-09 16:00:00,6.7,37.0,Winter,Afternoon,7,3,19,0,6.34
2025-12-09 20:00:00,4.0,39.8,Winter,Evening,8,3,17,0,15.33
2025-12-10 00:00:00,0.2,50.8,Winter,Night,8,3,20,0,6.26
2025-12-10 04:00:00,-0.1,38.0,Winter,Night,7,2,20,0,6.64
2025-12-10 08:00:00,5.5,45.0,Winter,Morning,7,3,20,0,11.21
2025-12-10 12:00:00,12.3,36.7,Winter,Afternoon,8,4,20,0,4.64
2025-12-10 16:00:00,7.1,35.2,Winter,Afternoon,8,4,18,0,5.65
2025-12-10 20:00:00,3.7,38.5,Winter,Evening,8,4,20,0,18.24
2025-12-11 00:00:00,3.6,43.3,Winter,Night,8,3,19,0,5.01
2025-12-11 04:00:00,4.4,45.3,Winter,Night,6,4,20,0,4.88
2025-12-11 08:00:00,1.3,42.2,Winter,Morning,6,3,20,0,15.74
2025-12-11 12:00:00,5.3,31.9,Winter,Afternoon,3,2,13,0,4.43
